link,Title,Text,Summary,Keywords,num_imgs,num_videos,num_keywords,average_token_length,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity
https://timesofindia.indiatimes.com/india/be-ready-to-woo-companies-quitting-china-pm-modi/articleshow/75418023.cms,Narendra Modi: Be ready to woo companies quitting China,"Download The Times of India News App for Latest India News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

NEW DELHI: Prime Minister Narendra Modi , while interacting with CMs on Monday, is learnt to have suggested that states should explore the possibility of attracting investments in view of the likelihood of many companies exiting from Chinese cities in the wake of the Covid-19 virus emerging from Wuhan.The PM suggested that states should be ready for such investments as India, with abundant manpower skill and an improved infrastructure, has the potential to become an alternative destination.“As you all know, several industries will be exploring options beyond China after the coronavirus crisis. We all should work on a comprehensive plan for possibility of investments in the states,” a source quoted Modi as telling the CMs.The PM’s suggestion to the CMs to turn host to industries exploring options beyond China comes after his recent remarks that the country should become self-reliant to cope with the challenges like Covid-19 and marks a growing readiness to touch upon the Chinese links to the pandemic.While India, unlike US President Donald Trump and other global leaders, has refrained from using terms like “Wuhan virus” which have infuriated China and steered clear of WHO’s alleged subservience to Beijing, it has not been wary of touching up on the Chinese roots of the pandemic in public fora.The government has also blocked the automatic route for FDI from nations which share land borders with India (read China), to which the neighbouring country had lodged objections.","Download The Times of India News App for Latest India NewsSubscribe Start Your Daily Mornings with Times of India Newspaper!
Order NowNEW DELHI: Prime Minister Narendra Modi , while interacting with CMs on Monday, is learnt to have suggested that states should explore the possibility of attracting investments in view of the likelihood of many companies exiting from Chinese cities in the wake of the Covid-19 virus emerging from Wuhan.The PM suggested that states should be ready for such investments as India, with abundant manpower skill and an improved infrastructure, has the potential to become an alternative destination.“As you all know, several industries will be exploring options beyond China after the coronavirus crisis.
We all should work on a comprehensive plan for possibility of investments in the states,” a source quoted Modi as telling the CMs.The PM’s suggestion to the CMs to turn host to industries exploring options beyond China comes after his recent remarks that the country should become self-reliant to cope with the challenges like Covid-19 and marks a growing readiness to touch upon the Chinese links to the pandemic.While India, unlike US President Donald Trump and other global leaders, has refrained from using terms like “Wuhan virus” which have infuriated China and steered clear of WHO’s alleged subservience to Beijing, it has not been wary of touching up on the Chinese roots of the pandemic in public fora.The government has also blocked the automatic route for FDI from nations which share land borders with India (read China), to which the neighbouring country had lodged objections.","['companies', 'woo', 'states', 'options', 'investments', 'china', 'times', 'ready', 'virus', 'india', 'narendra', 'suggested', 'quitting', 'chinese', 'modi', 'possibility']",14,0,16,6.75,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.3589772727272727,0.0905681818181818,4.955,3.19,0.32731752492946525,0.03333333333333333,1.0,-0.22243589743589745,-0.6,-0.0125,0.5,0.2
https://timesofindia.indiatimes.com/videos/entertainment/hindi/anushka-sharma-leaves-hubby-virat-kohli-blushing-as-she-switches-on-light-during-his-live-chat-with-ab-de-villiers/videoshow/75371601.cms,Anushka Sharma leaves hubby Virat Kohli blushing as she switches on light during his live chat with AB de Villiers,"From supporting each other in their respective fields to taking over social media with their adorable pictures, Anushka Sharma and Virat Kohli, never fail to shell out couple goals. Recently, when Virat conducted a live session with his fans on social media, fans got to see the couple's yet another mushy moment. As Virat was talking to AB de Villiers, Anushka entered the room and switched on more lights seeing hubby Virat sitting in dim lights. Seeing his wife's caring gesture, Virat blushed and said, 'thanks, my love'. Well, it's needless to say that even amidst these hard times, the couple makes sure to find a silver lining.","From supporting each other in their respective fields to taking over social media with their adorable pictures, Anushka Sharma and Virat Kohli, never fail to shell out couple goals.
Recently, when Virat conducted a live session with his fans on social media, fans got to see the couple's yet another mushy moment.
As Virat was talking to AB de Villiers, Anushka entered the room and switched on more lights seeing hubby Virat sitting in dim lights.
Seeing his wife's caring gesture, Virat blushed and said, 'thanks, my love'.
Well, it's needless to say that even amidst these hard times, the couple makes sure to find a silver lining.","['leaves', 'kohli', 'seeing', 'lights', 'social', 'sharma', 'virat', 'fans', 'hubby', 'live', 'villiers', 'switches', 'chat', 'light', 'media', 'couple', 'anushka', 'wifes']",5,0,18,5.611111111111111,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.4461805555555556,0.13039772727272725,5.25,3.32,0.32700469312618846,0.03333333333333333,1.0,-0.22725490196078432,-0.6,-0.0125,0.6,0.2681818181818182
https://timesofindia.indiatimes.com/videos/business/sensex-tanks-over-1000-points-as-us-oil-prices-dip-below-zero-dollar-a-barrel/videoshow/75275115.cms,Sensex tanks over 1000 points as US oil prices dip below zero dollar a barrel,"Apr 21, 2020, 07:18PM IST

Source: ANI

Equity benchmark indices plunged by over 3 per cent on Tuesday after US oil prices slipped below zero dollar a barrel in overnight trade and President Donald Trump announcement that he will sign an executive order to temporarily suspend immigration. US crude futures turned negative for the first time in history following a collapse in oil demand as coronavirus pandemic derails the global economy. A rapidly rising number of COVID-19 infections in India and the resultant deaths also put pressure on bourses. At the closing bell, the BSE S&P Sensex was down by 1,011 points or 3.2 per cent at 30,637 while the Nifty 50 edged lower by 280 points or 3.03 per cent at 8,981. Except for Nifty pharma, all sectoral indices at the National Stock Exchange were in the red with Nifty private bank down by 5.8 per cent, financial service by 4.6 per cent, auto by 5.3 per cent and metal by 5.1 per cent. Among stocks, IndusInd Bank was the top loser after slipping by 12.2 per cent to Rs 400.75 per share.","Apr 21, 2020, 07:18PM ISTSource: ANIEquity benchmark indices plunged by over 3 per cent on Tuesday after US oil prices slipped below zero dollar a barrel in overnight trade and President Donald Trump announcement that he will sign an executive order to temporarily suspend immigration.
US crude futures turned negative for the first time in history following a collapse in oil demand as coronavirus pandemic derails the global economy.
A rapidly rising number of COVID-19 infections in India and the resultant deaths also put pressure on bourses.
At the closing bell, the BSE S&P Sensex was down by 1,011 points or 3.2 per cent at 30,637 while the Nifty 50 edged lower by 280 points or 3.03 per cent at 8,981.
Among stocks, IndusInd Bank was the top loser after slipping by 12.2 per cent to Rs 400.75 per share.","['points', 'dollar', '1000', 'prices', 'nifty', 'cent', 'oil', 'barrel', 'bank', 'indices', 'zero', 'trade', 'dip', 'sensex', 'tanks', 'turned', 'trump']",9,0,17,5.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.28217592592592594,-0.05509259259259259,5.61,3.49,0.32496462980477187,0.03333333333333333,1.0,-0.2309656453110492,-0.7,-0.0125,0.0,0.0
https://timesofindia.indiatimes.com/videos/news/kedarnath-shrine-to-open-amid-covid-19-lockdown-fewer-devotees-carry-sacred-idol-to-temple/videoshow/75426509.cms,"Kedarnath shrine to open amid Covid-19 lockdown, fewer devotees carry sacred idol to temple","Apr 28, 2020, 03:23PM IST

Source: TOI.in

As Kedarnath temple is set to open tomorrow amid the Covid-19 lockdown, a small number of devotees took part in the annual procession of the idol, the Panchmukhi Doli Yatra. Only five devotees carried the idol through snow and placed the sacred idol in the temple. The yatra is a part of the Char Dham pilgrimage and is usually led by the Kumao Battalion of the Army with more than 1,000 pilgrims each year. This year, however, the yatra was carried out by only five people from the Kedarnath temple.","Apr 28, 2020, 03:23PM ISTSource: TOI.inAs Kedarnath temple is set to open tomorrow amid the Covid-19 lockdown, a small number of devotees took part in the annual procession of the idol, the Panchmukhi Doli Yatra.
Only five devotees carried the idol through snow and placed the sacred idol in the temple.
The yatra is a part of the Char Dham pilgrimage and is usually led by the Kumao Battalion of the Army with more than 1,000 pilgrims each year.
This year, however, the yatra was carried out by only five people from the Kedarnath temple.","['lockdown', 'temple', 'fewer', 'toiinas', 'covid19', 'idol', 'shrine', 'kedarnath', 'took', 'devotees', 'yatra', 'tomorrow', 'sacred', 'carried', 'usually', 'open']",9,0,16,6.3125,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.6083333333333333,0.0,5.685,3.66,0.3258649457069124,0.03333333333333333,1.0,-0.23196696696696698,-0.7,-0.0125,0.5,0.0
https://timesofindia.indiatimes.com/world/us/trump-us-may-seek-damages-from-china-over-coronavirus/articleshow/75419235.cms,Donald Trump: US may seek damages from China over coronavirus,"Download The Times of India News App for Latest World News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

WASHINGTON: US President Donald Trump suggested on Monday that he may seek damages from China over the coronavirus outbreak which began in the Chinese city of Wuhan and spread around the world.""We are not happy with China,"" Trump said at a White House briefing. ""We are not happy with that whole situation because we believe it could have been stopped at the source.""It could have been stopped quickly and it wouldn't have spread all over the world,"" he said.""There are a lot of ways you can hold them accountable,"" Trump said. ""We're doing some very serious investigations as you probably know.""Trump was asked about a recent German newspaper editorial which called on China to pay Germany $165 billion in reparations because of economic damage done by the virus.Asked if the US would consider doing the same, the US president said ""we can do something much easier than that.""""Germany is looking at things, we are looking at things,"" he said. ""We are talking about a lot more money than Germany's talking about.""""We haven't determined the final amount yet,"" Trump said. ""It's very substantial.""This is worldwide damage,"" he said. ""This is damage to the US, but this is damage to the world.""There have been more than 55,000 coronavirus-related deaths in the United States and the pandemic has shut down huge swathes of the economy, leaving tens of millions unemployed.","Download The Times of India News App for Latest World NewsSubscribe Start Your Daily Mornings with Times of India Newspaper!
Order NowWASHINGTON: US President Donald Trump suggested on Monday that he may seek damages from China over the coronavirus outbreak which began in the Chinese city of Wuhan and spread around the world.
""We are not happy with China,"" Trump said at a White House briefing.
""It could have been stopped quickly and it wouldn't have spread all over the world,"" he said.
""This is damage to the US, but this is damage to the world.","['seek', 'donald', 'talking', 'stopped', 'world', 'things', 'damage', 'china', 'times', 'spread', 'president', 'damages', 'trump', 'coronavirus']",13,0,14,6.357142857142857,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.44652777777777775,0.08222222222222222,5.78,3.74,0.3289492992882823,0.03333333333333333,1.0,-0.23226043503821284,-0.7,-0.0125,0.0,0.0
https://timesofindia.indiatimes.com/city/lucknow/dont-buy-vegetable-from-muslim-vendors-up-bjp-mla-suresh-tewari/articleshow/75424179.cms,Suresh Tiwari: Don't buy vegetable from Muslim vendors,"UP BJP MLA Suresh Tewari

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

LUCKNOW: BJP MLA from Barhaj assembly seat in Deoria, Suresh Tewari found himself in the midst of the controversy following his remark that people should refrain buying vegetable from Muslim vendors.In a video that has gone viral, Tewari can be heard telling people that Muslim vendors contaminate the vegetable with their saliva potentially increasing the possibility of coronavirus getting spread.Speaking to TOI, Tewari said that he had gone to Barhaj last week to attend a meeting in Nagar Palika Parishad office where some people lodged a complaint of there being reports that Muslim vendors contaminating vegetable with their saliva. ""My remark was in response to the people’s complaint. I told them that they should stop buying vegetables from Muslim vendors if they were putting their saliva. There was nothing wrong in what I said,"" he said.Tewari denied that government officials were present when she made the statement. ""Just a member of the municipality was present in the verandah of the office where the meeting was called,"" he said.The legislator said that he had just given his opinion and it was up to people to decide from whom vegetables need to be purchased. He said that everyone saw how there was a spurt in the corona cases following Markaz of Tablighi Jamaat in Delhi's Nizamuddin BJP spokesperson, Hero Bajpai said that the party would assess the whole incident before taking any decision or action against the legislator.In Video: BJP MLA Suresh Tewari sparks row, says don't buy vegetables from Muslim vendors","UP BJP MLA Suresh TewariDownload The Times of India News App for Latest City NewsSubscribe Start Your Daily Mornings with Times of India Newspaper!
""My remark was in response to the people’s complaint.
I told them that they should stop buying vegetables from Muslim vendors if they were putting their saliva.
There was nothing wrong in what I said,"" he said.Tewari denied that government officials were present when she made the statement.
He said that everyone saw how there was a spurt in the corona cases following Markaz of Tablighi Jamaat in Delhi's Nizamuddin BJP spokesperson, Hero Bajpai said that the party would assess the whole incident before taking any decision or action against the legislator.In Video: BJP MLA Suresh Tewari sparks row, says don't buy vegetables from Muslim vendors","['dont', 'saliva', 'tiwari', 'vegetables', 'bjp', 'muslim', 'vegetable', 'vendors', 'buy', 'suresh', 'video', 'mla', 'tewari']",12,0,13,5.6923076923076925,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.30512820512820515,-0.02307692307692307,6.215,3.83,0.3320471095491112,0.03333333333333333,1.0,-0.23543273350471297,-0.7,-0.0125,0.0,0.0
https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/arthritis-drug-didnt-help-severely-ill-covid-19-patients-early-data-shows/articleshow/75421337.cms,"Arthritis drug didn't help severely ill COVID-19 patients, early data shows","Doctors around the world, trying to save seriously ill coronavirus patients, have been dosing them with rheumatoid arthritis drugs that can squelch immune responses. The theory was that many were dying because their immune systems went into overdrive, creating a fatal storm that attacked their lungs.But now, preliminary results on treatments with one of these drugs, sarilumab, marketed as Kevzara and made by Regeneron and Sanofi, indicate that it does not help patients who are hospitalized but not using ventilators.The rush to treat patients with rheumatoid arthritis drugs began with a tiny study in China in February. It involved just 21 patients, all of whom were hospitalized with COVID-19. All of the patients received a drug made by Roche, tocilizumab, that is very similar to sarilumab. The doctors reported that the patients’ fevers disappeared within days and, the doctors wrote, that “all other symptoms improved remarkably.” They ended on an optimistic note, writing, “Tocilizumab is an effective treatment in severe patients with COVID-19.”Dr. George D. Yancopoulos, chief scientific officer of Regeneron, said the company had rushed to start a clinical trial of its drug in coronavirus patients. But he was not optimistic. Drugs like sarilumab and tocilizumab were specifically designed for arthritis, not COVID, he noted.“Repurposing existing drugs has not had a history of success in the pharmaceutical industry,” he said.But, with doctors around the world dosing ill patients with the arthritis drugs, Regeneron and Sanofi decided it was urgent to get reliable data.Their clinical trial randomly assigned 457 hospitalized COVID-19 patients to receive either 400 milligrams or 200 mg of sarilumab, or a placebo. The patients fell into two groups — “severe,” meaning they required oxygen but did not need a ventilator or so-called high flow oxygen, and “critical,” those who needed a ventilator, high flow oxygen or were in intensive care.Although the drug reduced c-reactive protein, which rises in severe inflammation, it did not help the severely ill patients, the companies reported Monday. Many of those patients recovered on their own. Eighty percent were discharged from the hospital, whether or not they were given the drug. Ten percent remained hospitalized, and 10% died.The results for the critically ill patients are not conclusive, but there is a hint that such patients may be helped, so the study will continue with only critically ill patients. More than 600 have been enrolled. Results are expected in early June.To date, even small controlled studies of 25, 30 or 50 patients are misleading, Yancopoulos said. What is needed are rigorous studies with sufficient numbers of patients to get reliable results.The companies are also conducting a second controlled trial of the arthritis drug in 400 critically ill patients outside the United States. Preliminary results will be available in the third quarter, the companies say.Regeneron has also designed a monoclonal antibody drug that is targeted specifically to the coronavirus, in the same way it designed the only drug that has worked against Ebola. Clinical trials of the drug will start in June.","Doctors around the world, trying to save seriously ill coronavirus patients, have been dosing them with rheumatoid arthritis drugs that can squelch immune responses.
All of the patients received a drug made by Roche, tocilizumab, that is very similar to sarilumab.
George D. Yancopoulos, chief scientific officer of Regeneron, said the company had rushed to start a clinical trial of its drug in coronavirus patients.
Ten percent remained hospitalized, and 10% died.The results for the critically ill patients are not conclusive, but there is a hint that such patients may be helped, so the study will continue with only critically ill patients.
What is needed are rigorous studies with sufficient numbers of patients to get reliable results.The companies are also conducting a second controlled trial of the arthritis drug in 400 critically ill patients outside the United States.","['drug', 'drugs', 'arthritis', 'trial', 'patients', 'ill', 'help', 'covid19', 'sarilumab', 'early', 'results', 'hospitalized', 'didnt', 'shows', 'severely', 'data', 'doctors']",30,0,17,6.294117647058823,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.5625,0.01859375000000001,6.38,4.03,0.33310526140526137,0.03333333333333333,1.0,-0.24849019607843137,-0.7,-0.0125,0.65,-0.2
https://timesofindia.indiatimes.com/covid-19-all-you-need-to-know-about-using-a-face-mask/articleshow/75004930.cms,Homemade Masks: All you need to know about using a face mask,"NEW DELHI: Health experts know that the novel coronavirus can spread easily from person-to-person contact. As such the government has recommended that people wear face masks — even simple homemade ones will do — when they step out. This will give additional protection against coronavirus and help curb its spread. Masks are especially recommended for people living in densely populated areas. We give up a complete lowdown on masks — which one you need to wear, how to wear one, use one and reuse the ones you can.","NEW DELHI: Health experts know that the novel coronavirus can spread easily from person-to-person contact.
As such the government has recommended that people wear face masks — even simple homemade ones will do — when they step out.
This will give additional protection against coronavirus and help curb its spread.
Masks are especially recommended for people living in densely populated areas.
We give up a complete lowdown on masks — which one you need to wear, how to wear one, use one and reuse the ones you can.","['step', 'know', 'wear', 'spread', 'using', 'masks', 'homemade', 'need', 'mask', 'face', 'recommended', 'protection', 'simple', 'ones', 'reuse', 'coronavirus']",17,0,16,5.9375,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.5908369408369408,0.11161616161616161,6.815,4.36,0.3352052087187222,0.03333333333333333,1.0,-0.2521024464831804,-0.7,-0.0125,0.0,0.0
https://timesofindia.indiatimes.com/india/asian-development-bank-approves-1-5-billion-loan-to-india-to-fight-covid-19/articleshow/75426696.cms,ADB Loan to India: Asian Development Bank approves $1.5 billion loan to India to fight Covid-19,"(Representative image: PTI)

Download The Times of India News App for Latest India News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

NEW DELHI: The Asian Development Bank (ADB) on Tuesday said it has approved $1.5 billion loan to India to help fund its fight against coronavirus pandemic.The loan has been sanctioned with a view to support immediate priorities such as disease containment and prevention, as well as social protection for the poor and economically vulnerable sections.It is fully committed to supporting the Indian government in its response to this unprecedented challenge, said ADB president Masatsugu Asakawa.""The quick-disbursing of fund is part of a larger package of support that ADB will provide in close coordination with the government and other development partners.""We are determined to support India's COVID-19 response programs and ensure that they provide effective support to the people of India, especially the poor and vulnerable,"" Asakawa said in a statement.","(Representative image: PTI)Download The Times of India News App for Latest India NewsSubscribe Start Your Daily Mornings with Times of India Newspaper!
Order NowNEW DELHI: The Asian Development Bank (ADB) on Tuesday said it has approved $1.5 billion loan to India to help fund its fight against coronavirus pandemic.The loan has been sanctioned with a view to support immediate priorities such as disease containment and prevention, as well as social protection for the poor and economically vulnerable sections.It is fully committed to supporting the Indian government in its response to this unprecedented challenge, said ADB president Masatsugu Asakawa.
""The quick-disbursing of fund is part of a larger package of support that ADB will provide in close coordination with the government and other development partners.
""We are determined to support India's COVID-19 response programs and ensure that they provide effective support to the people of India, especially the poor and vulnerable,"" Asakawa said in a statement.","['provide', 'fund', 'adb', 'billion', 'asian', 'poor', 'times', 'covid19', 'bank', 'loan', 'india', 'support', 'vulnerable', 'response', 'development', 'approves', 'fight']",13,0,17,6.117647058823529,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.4966382575757575,0.012168560606060606,6.955,4.41,0.33416619679253134,0.03333333333333333,1.0,-0.25652254249815226,-0.7,-0.0125,0.0,0.0
https://timesofindia.indiatimes.com/india/cleaner-ganga-cpcb-validates-improvement-in-water-quality-sees-bigger-change-in-river-stretch-in-up/articleshow/75424439.cms,"Cleaner Ganga: CPCB validates improvement in water quality, sees bigger change in river stretch in UP","Download The Times of India News App for Latest India News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

NEW DELHI: The Central Pollution Control Board (CPCB) on Monday scientifically validated what have been visible on the ground in river Ganga during the lockdown period. India’s national river has, indeed, become cleaner — clean enough to support aquatic life and allow you to take a dip without facing health risk.Though the river water still cannot be used for drinking purposes unless it’s chemically treated, the visible difference is, at least, in sync with what the CPCB found through its analysis of pollution loads in Ganga during pre-lockdown (March 15-21) and lockdown (March 22-April 15) periods.The country’s national pollution watchdog in its report says the “nationwide lockdown has resulted in overall improvement in water quality of river Ganga especially with regard to increased Dissolved Oxygen (DO) and reduced nitrate concentration” - it means the water quality of entire river stretch from Uttarakhand to West Bengal has attained the bathing standard and become organically rich enough to support aquatic life.The report also shows that the water quality of the river stretch in Uttar Pradesh has seen higher improvement compared to what its stretch in West Bengal witnessed. Though the Biochemical Oxygen Demand (BOD) level - a key indicator of organic pollution - is still much higher in many stretches in UP (specifically near Dhodhi Ghat in Kanpur) than its level in West Bengal, the former has seen higher improvement during lockdown period compared to its pre-lockdown period levels.Prashant Gargava, member secretary, CPCB told TOI that it can be attributed to shutting down of industries, rains and discharge of water from Madhya Ganga Barrage in Bijnore, UP.“Uttar Pradesh has more industries than West Bengal. So, shutting down of industries mean no discharge of industrial effluent into the river in the state. Though both the states continue to get domestic discharge, additional water from Bijnore helped the river stretch in UP to get cleaned to an extent naturally,” said Gargava.He noted that the “reduced activities at Ghats” has also contributed to better water quality during the lockdown period.Water quality in upper reaches of the river in Uttarakhand (till Haridwar-Rishikesh) is comparatively much cleaner than the rest of the river stretch in four states - UP, Bihar, Jharkhand and West Bengal.The CPCB analysed pre-lockdown and lockdown periods data from 36 real time water quality monitoring stations along the river Ganga and its tributaries.The pollution watchdog has analysed concentration level for Dissolved Oxygen (DO), Biochemical Oxygen Demand (BOD), Chemical Oxygen Demand (COD), Nitrate (NO3-) and Ammoniacal Nitrogen (NH3-N) at those monitoring stations.The water bodies having BOD more than 3 mg/l are considered as polluted. More than 3 mg/l of BOD doesn’t meet the desired water quality, but it doesn’t affect DO level in water bodies. If BOD exceeds 6mg/l in water body, the DO is reduced below desired levels. The low DO level adversely affects aquatic life.The CPCB’s report, however, doesn’t talkabout drinking quality of water as it hasn’t measured the coilform level at this juncture. The coliform, a bacteria, is considered a water quality indicator as it can be associated with the sources of pathogens.For the BOD level, the report in its conclusion says, “Reduction in BOD concentration has been less significant owing to continual discharge of untreated or inadequately treated sewage. Marginal reduction can be seen only in fourth week (April 12-15 period). Further, there is gradual increase in BOD levels towards downstream stretches of the river, with the maximum values in West Bengal stretch.”Besides the river Ganga, the CPCB also analysed pollutant levels of its tributaries and found that the water quality trends of tributaries is “similar to the trends observed in river Ganga” during the pre-lockdown and lockdown periods.At present, domestic wastewater from 97 towns and industrial effluent are main sources of water pollution in the river Ganga, with estimated quantity of 3500 MLD (Million Litres per Day) of sewage, out of which 1100 MLD is treated and remaining 2400 MLD gets discharged untreated.Industrial effluent is, however, estimated to be about 300 MLD, which is about 9% of total wastewater being discharged into the river every day.The CPCB has also analysed the impact of lockdown on major drains by examining data of pre-lockdown and lockdown period and found that “the improvement was less significant”.There are nine real-time water quality monitoring stations (RTWQMS) on various drains/nallahs namely Jagajeetpur STP drain (Uttarakhand), Mawaiya Naalah (UP), Kurzi Nallah (Bihar), Rjapul Nallah (Bihar), Mandiri Nallah (Bihar), Antaghat Nallah (Bihar), Nallah near Sirampur (West Bengal), Ballykhal Nallah (West Bengal) and Chitpur Nallah (West Bengal).These drains receive storm water flow and domestic & industrial effluent from towns, villages and industries situated along their course before joining Ganga directly or through one of the tributaries.“With respect to water quality of Drains discharging in River Ganga, the improvement was less significant. The DO concentration remained unchanged or slightly inferior to pre-lockdown period, with exception of high concentration at a few locations owing to favourable localised conditions. No significant variation was observed with respect to BOD & COD concentration, which remained mostly unaffected or slightly reduced than before,” said the CPCB in its report.It said the concentration of nitrate was reduced and ammoniacal nitrogen increased at most locations.“Overall, impact of lockdown on water quality of drains was not much apparent due to undeterred flow of wastewater throughout the lockdown period,” said the pollution watchdog.","Download The Times of India News App for Latest India NewsSubscribe Start Your Daily Mornings with Times of India Newspaper!
Order NowNEW DELHI: The Central Pollution Control Board (CPCB) on Monday scientifically validated what have been visible on the ground in river Ganga during the lockdown period.
So, shutting down of industries mean no discharge of industrial effluent into the river in the state.
More than 3 mg/l of BOD doesn’t meet the desired water quality, but it doesn’t affect DO level in water bodies.
The low DO level adversely affects aquatic life.The CPCB’s report, however, doesn’t talkabout drinking quality of water as it hasn’t measured the coilform level at this juncture.","['west', 'lockdown', 'period', 'bod', 'ganga', 'cpcb', 'cleaner', 'stretch', 'improvement', 'river', 'water', 'pollution', 'validates', 'quality', 'sees', 'nallah']",13,0,16,6.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.4036530628869339,0.08222181492342781,7.35,4.68,0.33196312565430214,0.03333333333333333,1.0,-0.2520579268292683,-0.7,-0.0125,0.5,0.0
https://timesofindia.indiatimes.com/india/who-is-eligible-for-home-isolation-health-ministry-issues-additional-guidelines/articleshow/75420816.cms,MHA New Guidelines: Who is eligible for home isolation,"Representative Image.

Who needs to and is allowed to isolate at home?

Guidelines to follow when you are in home quarantine

(Source: Ministry of Health & Family Welfare)

Download The Times of India News App for Latest India News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

NEW DELHI: Patients who have been clinically diagnosed as very mild or pre-symptomatic cases of Covid-19 are first required to isolate themselves at home in order to break the chain of transmission. The ministry of health and family welfare on Monday issued additional guidelines for such patients with mild symptoms.* The person should be clinically assigned as a very mild case/ pre-symptomatic case by the treating medical officer.* Such cases should have the requisite facility at their residence for self-isolation and also for quarantining the family contacts.* A caregiver should be available to provide care on 24x7 basis. A communication link between the caregiver and hospital is a prerequisite for the entire duration of home isolation.* The caregiver and all close contacts of such cases should take Hydroxychloroquine prophylaxis as per protocol and as prescribed by the treating medical officer.* Download Arogya Setu App on mobile (available at: https://www.mygov.in/aarogya-setuapp/) and it should remain active at all times (through Bluetooth and Wi-Fi).* The patient will have to agree to monitor his health and regularly inform his health status to the District Surveillance Officer for further follow up by the surveillance teams.* The patient will have to fill in an undertaking on self-isolation and will also follow home quarantine guidelines.It is to be noted that as per existing guidelines, during the containment phase the patients clinically assigned as 'moderate or severe' are admitted to a covid care center or a dedicated covid health center or a dedicated covid hospital respectively. Only cases which have been clinically diagnosed as very mild or pre-symptomatic can quarantine themselves at home.In Video: Covid-19: Health ministry issues additional guidelines for home isolation","Guidelines to follow when you are in home quarantine(Source: Ministry of Health & Family Welfare)Download The Times of India News App for Latest India NewsSubscribe Start Your Daily Mornings with Times of India Newspaper!
The ministry of health and family welfare on Monday issued additional guidelines for such patients with mild symptoms.
* The person should be clinically assigned as a very mild case/ pre-symptomatic case by the treating medical officer.
A communication link between the caregiver and hospital is a prerequisite for the entire duration of home isolation.
Only cases which have been clinically diagnosed as very mild or pre-symptomatic can quarantine themselves at home.In Video: Covid-19: Health ministry issues additional guidelines for home isolation","['officer', 'mild', 'times', 'patients', 'ministry', 'presymptomatic', 'clinically', 'india', 'guidelines', 'health', 'mha', 'eligible', 'isolation', 'cases']",13,0,14,7.285714285714286,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.4408609506435593,0.12984189723320158,8.46,5.07,0.3278546958092413,0.03333333333333333,1.0,-0.24784492094433613,-0.7,-0.0125,0.45454545454545453,0.13636363636363635
https://timesofindia.indiatimes.com/business/lockdown-to-hit-malls-residential-reality-the-most/articleshow/74942300.cms,"Infographic: Lockdown to hit malls, residential reality the most","Download The Times of India News App for Latest Business News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

Malls would be the most exposed segment due to the lockdown and its toll on the economic growth. Residential real estate may also see more liquidity pressure due to drop in sales. However, the official segment is likely to be the least affected with stable cash flows . Here's a look.","Download The Times of India News App for Latest Business NewsSubscribe Start Your Daily Mornings with Times of India Newspaper!
Order NowMalls would be the most exposed segment due to the lockdown and its toll on the economic growth.
Residential real estate may also see more liquidity pressure due to drop in sales.
However, the official segment is likely to be the least affected with stable cash flows .
Here's a look.","['malls', 'lockdown', 'toll', 'start', 'real', 'pressure', 'infographic', 'stable', 'times', 'residential', 'segment', 'india', 'reality', 'sales', 'hit']",15,0,15,6.266666666666667,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.45500000000000007,0.13499999999999998,8.905,5.19,0.32741325675999045,0.03333333333333333,1.0,-0.24595767195767199,-0.7,-0.0125,0.5,0.5
